id,fdc_id,nutrient_id,amount
8530600,748990,2008,0.001
8530617,748990,1321,0.012
8530598,748990,1335,0
8530597,748990,1262,0.037
8530627,748990,1406,0.048
8530641,748990,1301,0.003
8530607,748990,1314,0.9
8530623,748990,2013,0
8530629,748990,1278,0.004
8530631,748990,1273,0.015
8530632,748990,2015,0.003
8530599,748990,1263,0.039
8530621,748990,1267,0.071
8530626,748990,1414,0
8530652,748990,1257,0.28
8530603,748990,1281,0.003
8530648,748990,2005,0
8530622,748990,2012,0.311
8530610,748990,1323,0.117
8530618,748990,1404,0.337
8530608,748990,1303,0.013
8530620,748990,1276,0
8530638,748990,1280,0.029
8530642,748990,1312,0.001
8530649,748990,1292,17
8530609,748990,1300,0.129
8530640,748990,2007,0
8530601,748990,1264,0.536
8530613,748990,1304,0.221
8530633,748990,2014,0.007
8530653,748991,1007,5.63
8530654,748991,1004,39.7
8530655,748991,1051,13.8
8530658,748992,1089,0.92
8530662,748992,1092,428
8530661,748992,1091,329
8530663,748992,1093,1640
8530656,748992,1087,11
8530657,748992,1098,0.133
8530659,748992,1090,27
8530664,748992,1095,2.96
8530660,748992,1101,0
8530667,748993,1011,0
8530668,748993,1013,0
8530670,748993,1010,3.22
8530666,748993,1075,0
8530669,748993,1014,0
8530665,748993,1012,0
8530671,748994,1002,5.81
8530708,748998,2014,0.004
8530702,748998,1406,0.038
8530704,748998,1278,0.002
8530692,748998,1321,0.012
8530713,748998,1280,0.021
8530695,748998,1276,0
8530707,748998,2015,0.003
8530674,748998,1263,0.035
8530687,748998,1315,12.9
8530700,748998,1405,0.026
8530717,748998,1312,0.001
8530679,748998,1299,0.021
8530718,748998,1259,0.002
8530686,748998,1266,3.29
8530691,748998,1306,0.024
8530697,748998,2012,0.256
8530716,748998,1301,0.002
8530676,748998,1264,0.421
8530694,748998,2019,0
8530675,748998,2008,0.001
8530719,748998,2003,0
8530685,748998,1323,0.101
8530683,748998,1303,0.007
8530727,748998,1257,0.13
8530722,748998,1261,0.006
8530715,748998,2007,0
8530693,748998,1404,0.173
8530681,748998,1265,6.84
8530682,748998,1314,0.666
8530673,748998,1335,0
8530689,748998,1311,0.055
8530706,748998,1273,0.011
8530723,748998,2005,0
8530726,748998,1258,10.8
8530688,748998,1304,0.097
8530678,748998,1281,0.001
8530714,748998,1272,0.004
8530701,748998,1414,0
8530705,748998,2006,0
8530709,748998,1305,0
8530699,748998,1313,0.231
8530712,748998,1411,0.044
8530720,748998,1260,0.002
8530711,748998,2021,0.002
8530710,748998,1334,0.004
8530724,748998,1292,13.9
8530690,748998,1316,5.22
8530721,748998,2004,0
8530703,748998,1271,0.153
8530684,748998,1300,0.101
8530680,748998,1333,0
8530698,748998,2013,0
8530696,748998,1267,0.058
8530672,748998,1262,0.026
8530725,748998,1293,5.93
8530677,748998,2009,0.005
8530728,748999,1002,7.81
8530731,748999,1051,8.27
8530729,748999,1004,31.8
8530730,748999,1007,6.53
8530732,749000,1087,14
8530739,749000,1093,1810
8530733,749000,1098,0.143
8530734,749000,1089,1.13
8530737,749000,1091,611
8530738,749000,1092,692
8530740,749000,1095,4.02
8530736,749000,1101,0
8530735,749000,1090,44.5
8530741,749001,1012,0
8530743,749001,1011,0
8530744,749001,1013,0
8530742,749001,1075,0
8530745,749001,1014,0
8530746,749001,1010,2.73
8530768,749005,1404,0.168
8530766,749005,1306,0.017
8530776,749005,1414,0
8530790,749005,2007,0
8530793,749005,1259,0.002
8530783,749005,2014,0.005
8530773,749005,2013,0
8530756,749005,1265,6.81
8530794,749005,2003,0
8530774,749005,1313,0.271
8530782,749005,2015,0.003
8530797,749005,1261,0.006
8530787,749005,1411,0.056
8530792,749005,1312,0.001
8530800,749005,1293,6.58
8530785,749005,1334,0.004
8530775,749005,1405,0.025
8530754,749005,1299,0.016
8530801,749005,1258,10.7
8530753,749005,1281,0
8530799,749005,1292,13.7
8530759,749005,1300,0.08
8530747,749005,1262,0.025
8530802,749005,1257,0.09
8530752,749005,2009,0.005
8530763,749005,1304,0.07
8530772,749005,2012,0.27
8530748,749005,1335,0
8530778,749005,1271,0.178
8530789,749005,1272,0.004
8530765,749005,1316,5.8
8530755,749005,1333,0
8530784,749005,1305,0
8530798,749005,2005,0
8530757,749005,1314,0.577
8530788,749005,1280,0.019
8530770,749005,1276,0
8530779,749005,1278,0.002
8530762,749005,1315,12.8
8530767,749005,1321,0.014
8530795,749005,1260,0.001
8530786,749005,2021,0.001
8530749,749005,1263,0.024
8530760,749005,1323,0.077
8530758,749005,1303,0.001
8530771,749005,1267,0.069
8530769,749005,2019,0
8530796,749005,2004,0
8530780,749005,2006,0
8530750,749005,2008,0.001
8530751,749005,1264,0.387
8530781,749005,1273,0.013
8530764,749005,1311,0.025
8530791,749005,1301,0.003
8530761,749005,1266,3.26
8530777,749005,1406,0.042
8530803,749006,1002,7.37
8530804,749006,1004,34.1
8530806,749006,1051,7.57
8530805,749006,1007,7.85
8530813,749007,1092,623
8530807,749007,1087,12
8530808,749007,1098,0.145
8530812,749007,1091,577
8530815,749007,1095,3.51
8530811,749007,1101,0
8530810,749007,1090,37.4
8530809,749007,1089,1.25
8530814,749007,1093,2280
8530817,749008,1075,0
8530818,749008,1011,0
8530821,749008,1010,3.49
8530819,749008,1013,0
8530816,749008,1012,0
8530820,749008,1014,0
8530827,749011,1101,0.017
8530825,749011,1098,0.116
8530828,749011,1095,3.56
8530823,749011,1091,479
8530824,749011,1087,14
8530830,749011,1093,2020
8530826,749011,1089,1.01
8530829,749011,1090,29.2
8530822,749011,1092,466
8530832,749012,1075,0
8530835,749012,1010,3.64
8530833,749012,1011,0
8530836,749012,1014,0
8530834,749012,1013,0
8530831,749012,1012,0
8530889,749013,2021,0
8530867,749013,1258,15.3
8530864,749013,1312,0.002
8530877,749013,2012,0.39
8530872,749013,1292,20.4
8530837,749013,1323,0.094
8530858,749013,1265,10.1
8530853,749013,1266,4.27
8530839,749013,1299,0.013
8530862,749013,1406,0.035
8530868,749013,2007,0
8530878,749013,2014,0.007
8530841,749013,2019,0
8530881,749013,1405,0.029
8530844,749013,1321,0.009
8530840,749013,1276,0
8530871,749013,1293,4.15
8530874,749013,2003,0
8530850,749013,1300,0.072
8530890,749013,1411,0.046
8530859,749013,1316,3.49
8530866,749013,1257,0.12
8530875,749013,1260,0.001
8530887,749013,1305,0
8530863,749013,2004,0
8530857,749013,1262,0.038
8530838,749013,1267,0.088
8530869,749013,1333,0
8530880,749013,1313,0.165
8530885,749013,1301,0.001
8530888,749013,1334,0.003
8530846,749013,1306,0.019
8530848,749013,1278,0.002
8530843,749013,1281,0.001
8530879,749013,2013,0
8530860,749013,1311,0.049
8530873,749013,2005,0
8530883,749013,1271,0.151
8530845,749013,2009,0.013
8530856,749013,1335,0
8530855,749013,1263,0.034
8530876,749013,1261,0.005
8530870,749013,1272,0.004
8530851,749013,1303,0.005
8530842,749013,1404,0.187
8530847,749013,1264,0.637
8530849,749013,1304,0.097
8530882,749013,1414,0
8530854,749013,1315,18.4
8530886,749013,2015,0.005
8530891,749013,1280,0.025
8530861,749013,2008,0.001
8530865,749013,1259,0.002
8530852,749013,1314,1.54
8530884,749013,2006,0
8530892,749013,1273,0.014
8530895,749015,1004,40.2
8530896,749015,1051,15.6
8530894,749015,1007,6.5
8530904,749018,1089,0.93
8530905,749018,1090,37.4
8530898,749018,1092,551
8530901,749018,1091,401
8530902,749018,1098,0.105
8530903,749018,1095,2.52
8530906,749018,1087,14
8530900,749018,1101,0.072
8530899,749018,1093,1780
8530907,749019,1013,0
8530911,749019,1014,0
8530912,749019,1011,0
8530908,749019,1012,0
8530909,749019,1010,3.79
8530910,749019,1075,0
8530956,749020,1271,0.13
8530968,749020,1299,0.017
8530960,749020,2015,0.003
8530959,749020,1273,0.016
8530965,749020,1411,0.042
8530967,749020,1313,0.221
8530955,749020,1406,0.036
8530958,749020,2006,0
8530925,749020,1333,0
8530917,749020,1272,0.002
8530952,749020,1404,0.178
8530920,749020,1281,0
8530926,749020,2008,0
8530948,749020,1276,0
8530946,749020,1321,0.01
8530927,749020,1263,0.022
8530913,749020,1259,0.002
8530928,749020,1335,0
8530929,749020,1262,0.023
8530951,749020,2013,0
8530933,749020,1261,0.005
8530940,749020,1414,0
8530931,749020,1260,0.001
8530914,749020,1301,0.001
8530942,749020,1315,13.9
8530939,749020,1293,5.68
8530918,749020,1312,0.001
8530919,749020,1280,0.018
8530945,749020,1316,5.01
8530921,749020,1265,7.36
8530950,749020,2012,0.258
8530922,749020,1314,0.712
8530937,749020,1300,0.104
8530949,749020,1267,0.068
8530924,749020,1303,0.001
8530954,749020,1323,0.099
8530916,749020,2007,0
8530935,749020,1292,15
8530936,749020,1258,11.7
8530941,749020,2009,0.005
8530953,749020,1405,0.023
8530923,749020,1257,0.11
8530932,749020,2004,0
8530938,749020,1306,0.018
8530915,749020,1264,0.409
8530944,749020,1311,0.03
8530934,749020,2005,0
8530943,749020,1304,0.087
8530947,749020,2019,0
8530930,749020,2003,0
8530966,749020,1266,3.68
8530962,749020,1305,0
8530963,749020,1334,0.003
8530961,749020,2014,0.004
8530957,749020,1278,0.002
8530964,749020,2021,0
8530971,749022,1004,33.5
8530970,749022,1007,6.21
8530972,749022,1051,19.8
8530978,749025,1092,602
8530980,749025,1098,0.141
8530976,749025,1095,4
8530977,749025,1090,38.1
8530974,749025,1091,545
8530975,749025,1101,0.018
8530982,749025,1093,1940
8530979,749025,1089,1.25
8530981,749025,1087,13
8530987,749026,1075,0
8530988,749026,1011,0
8530985,749026,1014,0
8530986,749026,1012,0
8530984,749026,1010,2.57
8530983,749026,1013,0
8531019,749027,1293,4.87
8531029,749027,2007,0
8531017,749027,1272,0.006
8531026,749027,1259,0.002
8531036,749027,2006,0
8531031,749027,1273,0.014
8530989,749027,1414,0
8530997,749027,1316,4.18
8531004,749027,2013,0
8531003,749027,1300,0.094
8531009,749027,1281,0.001
8531041,749027,1334,0.003
8531040,749027,1305,0
8531044,749027,1278,0.002
8530998,749027,1311,0.059
8531011,749027,1264,0.463
8531034,749027,1406,0.045
8531037,749027,1280,0.022
8531012,749027,2008,0
8531021,749027,2005,0
8531042,749027,2021,0
8530993,749027,2019,0
8531020,749027,1292,15.6
8530994,749027,1404,0.148
8531033,749027,1405,0.021
8531038,749027,2015,0.003
8531001,749027,1266,4.06
8531016,749027,1323,0.097
8531025,749027,2003,0
8531014,749027,1335,0
8531015,749027,1262,0.027
8531006,749027,1265,7.87
8530995,749027,1321,0.011
8531002,749027,2012,0.27
8531032,749027,1313,0.188
8531043,749027,1411,0.05
8531000,749027,1315,14.5
8531013,749027,1263,0.022
8531022,749027,1261,0.008
8530991,749027,1271,0.188
8531010,749027,2009,0.008
8531005,749027,1314,0.778
8531023,749027,2004,0
8531024,749027,1260,0.002
8531030,749027,1257,0.25
8531035,749027,1301,0.002
8530992,749027,1276,0
8530996,749027,1306,0.034
8531018,749027,1258,12.6
8531027,749027,1312,0.001
8531028,749027,1267,0.067
8530990,749027,1303,0.016
8531008,749027,1299,0.017
8531039,749027,2014,0.004
8531007,749027,1333,0
8530999,749027,1304,0.199
8531048,749029,1051,10.6
8531047,749029,1004,35.1
8531046,749029,1007,6.7
8531051,749032,1095,4.07
8531050,749032,1090,40.5
8531058,749032,1091,575
8531055,749032,1089,1.54
8531057,749032,1087,13
8531054,749032,1101,0.024
8531056,749032,1098,0.156
8531052,749032,1093,1930
8531053,749032,1092,635
8531062,749033,1014,0
8531063,749033,1010,2.54
8531064,749033,1011,0
8531060,749033,1075,0
8531059,749033,1013,0
8531061,749033,1012,0
8531066,749034,1300,0.11
8531075,749034,1323,0.119
8531078,749034,1260,0.002
8531067,749034,1306,0.021
8531084,749034,1257,0.14
8531072,749034,1313,0.189
8531110,749034,2006,0
8531088,749034,2005,0
8531115,749034,1335,0
8531094,749034,1312,0.001
8531081,749034,1266,4.39
8531114,749034,1263,0.041
8531111,749034,1278,0.003
8531117,749034,1264,0.672
8531095,749034,1301,0.002
8531065,749034,1267,0.09
8531108,749034,2015,0.004
8531071,749034,1276,0
8531098,749034,1280,0.023
8531089,749034,1259,0.001
8531096,749034,2007,0
8531109,749034,1273,0.014
8531086,749034,1293,5.04
8531102,749034,1411,0.044
8531076,749034,1265,10.3
8531120,749034,1414,0
8531080,749034,1314,1.34
8531077,749034,2019,0
8531116,749034,1262,0.051
8531097,749034,1272,0.004
8531101,749034,2021,0
8531107,749034,2014,0.006
8531119,749034,2008,0
8531079,749034,1303,0.004
8531069,749034,2012,0.347
8531070,749034,2013,0
8531113,749034,1321,0.011
8531103,749034,1334,0.003
8531104,749034,1311,0.056
8531092,749034,2003,0
8531082,749034,1315,18.8
8531073,749034,1316,4.37
8531099,749034,1261,0.007
8531091,749034,1404,0.163
8531093,749034,1299,0.018
8531090,749034,2004,0
8531100,749034,1406,0.045
8531112,749034,1271,0.154
8531085,749034,1258,15.7
8531074,749034,1304,0.117
8531083,749034,1405,0.026
8531087,749034,1292,20.6
8531105,749034,1305,0
8531068,749034,1333,0
8531118,749034,2009,0.013
8531106,749034,1281,0
8531122,749036,1007,6.82
8531123,749036,1004,42.6
8531124,749036,1051,5.13
8531126,749039,1089,1.33
8531132,749039,1092,492
8531131,749039,1091,372
8531129,749039,1087,9
8531128,749039,1093,1980
8531134,749039,1090,29.2
8531127,749039,1098,0.094
8531133,749039,1095,3.15
8531130,749039,1101,0.019
8531137,749040,1010,2.94
8531135,749040,1014,0
8531140,749040,1075,0
8531138,749040,1013,0
8531139,749040,1011,0
8531136,749040,1012,0
8531181,749041,1315,17.8
8531165,749041,1261,0.005
8531151,749041,1264,0.613
8531169,749041,1414,0
8531142,749041,1260,0.001
8531193,749041,2014,0.005
8531179,749041,1311,0.048
8531160,749041,1257,0.16
8531184,749041,1276,0
8531148,749041,2007,0
8531152,749041,2009,0.011
8531182,749041,1312,0.001
8531171,749041,1313,0.177
8531192,749041,1305,0
8531162,749041,1293,5.37
8531188,749041,1272,0.003
8531178,749041,1316,4.72
8531168,749041,1406,0.036
8531154,749041,1299,0.015
8531177,749041,1306,0.02
8531166,749041,1333,0
8531187,749041,1278,0.001
8531161,749041,1258,15.1
8531150,749041,2008,0.001
8531157,749041,2004,0
8531149,749041,1335,0
8531146,749041,1314,1.3
8531164,749041,2005,0
8531174,749041,1271,0.146
8531172,749041,2013,0
8531159,749041,1300,0.089
8531156,749041,1265,9.88
8531145,749041,2003,0
8531147,749041,1323,0.103
8531175,749041,1404,0.187
8531183,749041,1266,4.33
8531144,749041,1259,0.003
8531170,749041,1405,0.023
8531189,749041,1280,0.018
8531158,749041,1303,0.01
8531143,749041,1301,0.002
8531185,749041,1411,0.041
8531176,749041,1267,0.071
8531173,749041,2012,0.276
8531167,749041,1321,0.01
8531180,749041,1304,0.127
8531190,749041,2021,0
8531141,749041,1262,0.038
8531153,749041,1281,0.001
8531186,749041,2019,0
8531194,749041,2006,0
8531191,749041,1334,0.003
8531163,749041,1292,19.5
8531155,749041,1263,0.032
8531196,749041,2015,0.004
8531195,749041,1273,0.012
8531198,749043,1007,6.31
8531200,749043,1051,17.7
8531199,749043,1004,39.5
8531203,749046,1051,12.1
8531202,749046,1004,42.2
8531204,749046,1007,7.01
8531205,749046,1002,6.35
8531233,749047,2003,0
8531224,749047,1264,0.476
8531230,749047,1261,0.005
8531249,749047,1280,0.038
8531209,749047,1292,17.2
8531247,749047,1306,0.071
8531232,749047,1260,0.002
8531208,749047,1293,8.01
8531213,749047,1314,0.787
8531206,749047,1258,13.3
8531218,749047,1300,0.137
8531255,749047,2006,0
8531227,749047,1335,0
8531222,749047,2009,0.015
8531239,749047,1312,0.002
8531226,749047,1263,0.024
8531236,749047,1406,0.053
8531214,749047,1315,16
8531238,749047,2021,0
8531231,749047,2004,0
8531240,749047,1278,0.004
8531242,749047,1334,0.003
8531256,749047,1404,0.43
8531261,749047,2015,0.003
8531252,749047,1313,0.248
8531243,749047,2007,0
8531215,749047,1304,0.269
8531207,749047,1257,0.37
8531223,749047,1316,6.9
8531251,749047,1414,0
8531217,749047,1323,0.125
8531229,749047,2005,0
8531216,749047,1266,4.26
8531245,749047,1405,0.052
8531221,749047,1299,0.028
8531212,749047,2008,0
8531259,749047,1321,0.015
8531225,749047,1267,0.062
8531219,749047,1303,0.028
8531254,749047,1311,0.074
8531253,749047,1276,0
8531260,749047,2019,0.001
8531257,749047,2012,0.333
8531246,749047,2014,0.008
8531241,749047,1301,0.002
8531228,749047,1262,0.022
8531248,749047,1305,0
8531211,749047,1272,0.015
8531235,749047,1281,0.005
8531220,749047,1333,0
8531210,749047,1265,8.28
8531244,749047,1271,0.189
8531234,749047,1259,0.004
8531250,749047,1273,0.014
8531237,749047,1411,0.056
8531258,749047,2013,0
8531265,749048,1011,0.37
8531266,749048,1075,0
8531262,749048,1012,0
8531267,749048,1013,0
8531263,749048,1014,0
8531264,749048,1010,1
8531272,749049,1101,0.02
8531274,749049,1093,2100
8531273,749049,1091,445
8531271,749049,1090,42.9
8531269,749049,1098,0.11
8531275,749049,1095,3.59
8531270,749049,1089,1.32
8531268,749049,1087,9
8531276,749049,1092,714
8531279,749052,1007,6.99
8531277,749052,1004,33.9
8531280,749052,1002,5.99
8531278,749052,1051,18.1
8531281,749053,2008,0.001
8531282,749053,2003,0
8531285,749053,2007,0
8531287,749053,2021,0.002
8531284,749053,2005,0
8531283,749053,2004,0
8531286,749053,2006,0
8531302,749054,2019,0
8531311,749054,1281,0
8531320,749054,1304,0.076
8531301,749054,1414,0
8531288,749054,1260,0.001
8531322,749054,1306,0.014
8531297,749054,1404,0.186
8531312,749054,2009,0.005
8531324,749054,1267,0.072
8531304,749054,1305,0
8531331,749054,1280,0.024
8531336,749054,1292,14.6
8531294,749054,1273,0.012
8531328,749054,1301,0.002
8531329,749054,1278,0.002
8531307,749054,1405,0.171
8531333,749054,1293,5.66
8531315,749054,1265,7.93
8531319,749054,1266,4.4
8531290,749054,1262,0.032
8531305,749054,2015,0.002
8531332,749054,1258,13
8531317,749054,2013,0
8531313,749054,1299,0.013
8531323,749054,1316,4.92
8531298,749054,1311,0.026
8531309,749054,1313,0.213
8531299,749054,1276,0
8531308,749054,1271,0.028
8531326,749054,1334,0.004
8531316,749054,1303,0.002
8531318,749054,1300,0.066
8531289,749054,1261,0.004
8531292,749054,1259,0.002
8531303,749054,1406,0.04
8531293,749054,1264,0.442
8531325,749054,1314,0.641
8531330,749054,1312,0.001
8531296,749054,2012,0.284
8531295,749054,1263,0.032
8531327,749054,1272,0.006
8531321,749054,1315,13.6
8531291,749054,1335,0
8531335,749054,1411,0.052
8531314,749054,1333,0
8531300,749054,1321,0.011
8531306,749054,2014,0.006
8531334,749054,1257,0.1
8531310,749054,1323,0.058
8531344,749055,1095,4.02
8531340,749055,1089,1.14
8531342,749055,1092,536
8531338,749055,1087,13
8531343,749055,1093,2030
8531341,749055,1101,0.02
8531339,749055,1098,0.129
8531345,749055,1090,33.4
8531337,749055,1091,375
8531351,749056,1075,0
8531349,749056,1011,0
8531350,749056,1012,0
8531346,749056,1010,1.1
8531348,749056,1013,0
8531347,749056,1014,0
8531355,749059,1002,5.38
8531353,749059,1051,26.8
8531354,749059,1007,5.33
8531352,749059,1004,34.7
8531397,749060,1260,0.001
8531356,749060,1258,10.9
8531404,749060,2008,0.001
8531366,749060,1305,0
8531394,749060,1263,0.026
8531388,749060,1321,0.013
8531369,749060,1405,0.029
8531409,749060,1333,0
8531381,749060,1266,3.06
8531390,749060,2012,0.274
8531407,749060,2009,0.007
8531364,749060,1273,0.013
8531402,749060,1335,0
8531387,749060,2019,0
8531359,749060,1257,0.11
8531372,749060,1301,0.003
8531396,749060,2003,0
8531367,749060,2015,0.004
8531399,749060,1261,0.006
8531410,749060,1262,0.029
8531361,749060,1276,0
8531392,749060,2006,0
8531382,749060,1304,0.082
8531401,749060,1314,0.783
8531365,749060,1406,0.045
8531378,749060,1267,0.066
8531377,749060,1313,0.266
8531408,749060,1299,0.018
8531389,749060,2013,0
8531375,749060,2014,0.005
8531403,749060,1280,0.022
8531360,749060,1411,0.049
8531391,749060,1404,0.242
8531358,749060,1293,7.34
8531386,749060,1265,7.17
8531370,749060,2007,0
8531368,749060,1272,0.003
8531400,749060,2005,0
8531379,749060,1300,0.093
8531380,749060,1323,0.094
8531383,749060,1315,13.7
8531405,749060,1264,0.417
8531374,749060,1312,0.002
8531398,749060,2004,0
8531385,749060,1316,6.51
8531371,749060,1334,0.004
8531373,749060,1278,0.003
8531395,749060,1259,0.003
8531362,749060,1271,0.156
8531393,749060,1306,0.023
8531406,749060,1281,0.001
8531411,749060,2021,0
8531384,749060,1303,0.005
8531357,749060,1292,14.9
8531376,749060,1311,0.039
8531363,749060,1414,0
8531419,749061,1095,2.95
8531416,749061,1091,376
8531412,749061,1098,0.09
8531415,749061,1101,0.015
8531417,749061,1092,363
8531413,749061,1089,1.02
8531420,749061,1087,12
8531414,749061,1090,30.7
8531418,749061,1093,1480
8531423,749062,1013,0
8531421,749062,1010,1.5
8531422,749062,1014,0
8531426,749062,1012,0
8531425,749062,1075,0
8531424,749062,1011,0
8531429,749065,1007,7.19
8531430,749065,1002,6.91
8531427,749065,1004,37.7
8531428,749065,1051,12.4
8531484,749066,1292,15.5
8531477,749066,1278,0.004
8531479,749066,1312,0.001
8531473,749066,1315,14.3
8531478,749066,1293,7.34
8531486,749066,1258,12.1
8531482,749066,1280,0.04
8531474,749066,1304,0.236
8531437,749066,2008,0
8531462,749066,1313,0.236
8531446,749066,1261,0.004
8531451,749066,1260,0.002
8531459,749066,1406,0.048
8531450,749066,1414,0
8531453,749066,1334,0.003
8531433,749066,2009,0.012
8531442,749066,1263,0.025
8531435,749066,1333,0
8531445,749066,2005,0
8531456,749066,2014,0.007
8531441,749066,1299,0.026
8531436,749066,1314,0.725
8531454,749066,1271,0.19
8531452,749066,1311,0.064
8531447,749066,2004,0
8531431,749066,1264,0.459
8531460,749066,1273,0.015
8531440,749066,1303,0.024
8531461,749066,1276,0
8531439,749066,1259,0.004
8531458,749066,1305,0
8531449,749066,1323,0.11
8531455,749066,1405,0.051
8531444,749066,1262,0.025
8531432,749066,1281,0.004
8531448,749066,2003,0
8531438,749066,1300,0.122
8531443,749066,1335,0
8531457,749066,2015,0.003
8531434,749066,1265,7.49
8531472,749066,1306,0.062
8531470,749066,1267,0.061
8531476,749066,1301,0.003
8531467,749066,2013,0
8531475,749066,2007,0
8531471,749066,1316,6.29
8531463,749066,1266,3.9
8531485,749066,1257,0.33
8531481,749066,1411,0.051
8531464,749066,2006,0
8531468,749066,1321,0.013
8531469,749066,2019,0
8531465,749066,1404,0.4
8531480,749066,2021,0
8531466,749066,2012,0.311
8531483,749066,1272,0.01
8531492,749067,1013,0
8531487,749067,1012,0
8531488,749067,1014,0
8531491,749067,1011,0
8531489,749067,1010,0.9
8531490,749067,1075,0
8531498,749068,1092,732
8531494,749068,1087,10
8531493,749068,1101,0.017
8531501,749068,1089,1.27
8531495,749068,1098,0.122
8531496,749068,1090,44.1
8531500,749068,1095,4.06
8531499,749068,1093,1970
8531497,749068,1091,455
8531505,749071,1002,6.11
8531503,749071,1051,12.4
8531504,749071,1007,6.86
8531502,749071,1004,41.5
8531531,749072,2019,0
8531515,749072,1316,3.51
8531561,749072,1266,3.97
8531539,749072,1334,0.002
8531512,749072,1311,0.055
8531538,749072,1306,0.019
8531551,749072,1257,0.13
8531517,749072,1406,0.037
8531547,749072,1411,0.038
8531560,749072,2005,0
8531559,749072,1315,18.4
8531513,749072,2007,0
8531529,749072,2009,0.011
8531509,749072,2012,0.298
8531511,749072,2006,0
8531523,749072,1303,0.004
8531507,749072,1321,0.014
8531525,749072,1263,0.029
8531557,749072,1260,0.001
8531510,749072,1404,0.141
8531506,749072,1414,0
8531554,749072,1262,0.039
8531548,749072,1280,0.022
8531541,749072,1271,0.156
8531528,749072,1281,0
8531549,749072,1272,0.003
8531516,749072,1273,0.022
8531524,749072,1335,0
8531555,749072,1259,0.003
8531545,749072,1312,0.002
8531519,749072,2015,0.005
8531543,749072,1301,0.002
8531544,749072,1278,0.003
8531534,749072,1314,1.44
8531532,749072,1265,9.18
8531552,749072,1261,0.005
8531536,749072,1323,0.136
8531522,749072,1276,0
8531542,749072,1293,4.09
8531533,749072,1267,0.069
8531540,749072,1333,0
8531518,749072,1305,0
8531527,749072,1264,0.52
8531514,749072,1313,0.137
8531530,749072,1299,0.018
8531556,749072,2003,0
8531520,749072,2014,0.006
8531553,749072,1258,14
8531558,749072,2004,0
8531535,749072,1300,0.116
8531521,749072,1405,0.022
8531550,749072,1292,20.3
8531546,749072,2021,0
8531508,749072,2013,0
8531526,749072,2008,0.002
8531537,749072,1304,0.102
8531567,749073,1101,0.016
8531569,749073,1092,668
8531565,749073,1089,1.04
8531563,749073,1087,10
8531564,749073,1098,0.115
8531570,749073,1093,1800
8531568,749073,1091,474
8531566,749073,1090,37.5
8531562,749073,1095,2.86
8531574,749074,1010,1.4
8531575,749074,1014,0
8531572,749074,1011,0
8531571,749074,1075,0
8531576,749074,1013,0
8531573,749074,1012,0
8531584,749077,1093,2110
8531585,749077,1095,3.69
8531582,749077,1091,379
8531580,749077,1090,38.4
8531581,749077,1101,0
8531579,749077,1089,3.6
8531583,749077,1092,627
8531577,749077,1087,16
8531578,749077,1098,0.121
8531591,749078,1010,1.28
8531586,749078,1012,0
8531590,749078,1014,0
8531587,749078,1075,0
8531588,749078,1011,0
8531589,749078,1013,0
8531593,749079,1002,6.11
8531595,749079,1051,12.3
8531594,749079,1007,7.07
8531592,749079,1004,41.5
8531597,749082,1051,22.9
8531598,749082,1007,5.95
8531599,749082,1002,5.32
8531596,749082,1004,38.9
8531637,749083,1258,11.9
8531648,749083,1273,0.016
8531633,749083,1334,0.004
8531641,749083,2013,0
8531646,749083,1276,0
8531632,749083,1272,0.005
8531605,749083,1264,0.441
8531619,749083,2005,0
8531615,749083,1304,0.058
8531614,749083,1266,3.53
8531609,749083,1261,0.003
8531638,749083,1313,0.323
8531645,749083,1301,0.003
8531635,749083,2007,0
8531608,749083,1333,0
8531654,749083,1271,0.18
8531644,749083,2006,0
8531650,749083,1305,0
8531642,749083,2012,0.295
8531603,749083,1263,0.028
8531631,749083,1280,0.025
8531639,749083,2019,0
8531602,749083,1335,0
8531622,749083,1260,0.001
8531616,749083,1315,14.8
8531655,749083,1311,0.034
8531647,749083,1316,7.28
8531634,749083,1292,16
8531621,749083,2003,0
8531651,749083,2015,0.005
8531653,749083,1405,0.033
8531636,749083,1257,0.08
8531600,749083,1414,0
8531625,749083,1293,8.22
8531612,749083,1300,0.087
8531610,749083,1303,0.003
8531618,749083,1262,0.026
8531611,749083,1314,0.798
8531629,749083,2021,0
8531604,749083,2008,0.001
8531601,749083,1265,7.71
8531649,749083,1406,0.054
8531620,749083,1259,0.004
8531640,749083,1321,0.016
8531643,749083,1404,0.238
8531606,749083,1281,0
8531627,749083,1278,0.003
8531623,749083,2004,0
8531613,749083,1323,0.096
8531624,749083,1267,0.062
8531652,749083,2014,0.005
8531607,749083,2009,0.005
8531630,749083,1411,0.056
8531628,749083,1312,0.002
8531617,749083,1299,0.017
8531626,749083,1306,0.021
8531660,749084,1075,0
8531657,749084,1014,0
8531656,749084,1012,0
8531659,749084,1010,1.37
8531661,749084,1011,0
8531658,749084,1013,0
8531669,749085,1091,390
8531668,749085,1101,0.012
8531666,749085,1089,0.92
8531664,749085,1087,10
8531665,749085,1098,0.076
8531670,749085,1092,444
8531662,749085,1093,1810
8531667,749085,1090,28.7
8531663,749085,1095,2.91
8531674,749088,2008,0
8531671,749088,1262,0.023
8531683,749088,1300,0.075
8531719,749088,1260,0
8531693,749088,2019,0
8531709,749088,1334,0.002
8531723,749088,1292,15
